 # structure-id | smallest sepn
  84    1.93227    2.85808    1.93227    2.84190
  85    1.89551    2.82912    1.89551    2.86648
  86    1.89412    2.81039    1.89412    2.93036
  87    1.90032    2.79146    1.90032    2.90837
  88    1.85920    2.77748    1.85920    2.85164
  89    1.80490    2.77746    1.80490    2.71390
  90    1.81743    2.79304    1.81743    2.60291
  91    1.87503    2.81317    1.87503    2.54242
  92    1.91070    2.84391    1.91070    2.54678
  93    1.95378    2.88358    1.95378    2.58635
  94    1.95949    2.91921    1.95949    2.69025
  95    1.92415    2.91690    1.92415    2.61181
  96    1.92030    2.91350    1.92030    2.58217
  97    1.96174    2.91609    1.96174    2.61929
  98    1.97898    2.92074    1.97898    2.58878
  99    1.97153    2.94329    1.97153    2.61298
 100    1.98004    2.94415    1.98004    2.67676
 101    1.94574    2.90369    1.94574    2.75369
 102    1.88447    2.86700    1.88447    2.76641
 103    1.87301    2.84318    1.87301    2.71034
 104    1.90584    2.83070    1.90584    2.69088
 105    1.88949    2.83248    1.88949    2.70244
 106    1.90332    2.82872    1.90332    2.71790
 107    1.91658    2.82525    1.91658    2.65717
 108    1.93369    2.83140    1.93369    2.63899
 109    1.97516    2.84568    1.97516    2.65183
 110    1.98525    2.86933    1.98525    2.62916
 111    1.96158    2.89947    1.96158    2.61498
 112    1.95326    2.91253    1.95326    2.66571
 113    1.97535    2.90570    1.97535    2.72530
 114    1.94151    2.90089    1.94151    2.69541
 115    1.94578    2.90674    1.94578    2.69827
 116    1.97435    2.91739    1.97435    2.68472
 117    1.95256    2.89188    1.95256    2.71562
 118    1.92712    2.86495    1.92712    2.79559
 119    1.93676    2.84162    1.93676    2.73789
 120    1.98036    2.83243    1.98036    2.71327
 121    1.95684    2.83419    1.95684    2.71280
 122    1.94225    2.83846    1.94225    2.74086
 123    1.97861    2.84378    1.97861    2.74919
 124    1.96812    2.85995    1.96812    2.73960
 125    1.83038    2.87582    1.83038    2.71596
 126    1.75673    2.88500    1.75673    2.75198
 127    1.77816    2.91185    1.77816    2.78262
 128    1.88320    2.94166    1.88320    2.84369
 129    1.96945    2.97239    1.96945    2.86747
 130    1.93164    2.99393    1.93164    2.91770
 131    1.91154    2.94130    1.91154    2.88472
 132    1.86869    2.90081    1.86869    2.77699
 133    1.80973    2.87211    1.80973    2.69740
 134    1.82367    2.85562    1.82367    2.65635
 135    1.90122    2.84687    1.90122    2.68926
 136    1.88683    2.85541    1.88683    2.73614
 137    1.82360    2.87893    1.82360    2.69618
 138    1.81540    2.89919    1.81540    2.67753
 139    1.87176    2.85698    1.87176    2.71108
 140    1.94697    2.81159    1.94697    2.63417
 141    1.88350    2.77744    1.88350    2.61497
 142    1.85604    2.75779    1.85604    2.65526
 143    1.88904    2.75429    1.88904    2.69846
 144    1.93490    2.76266    1.93490    2.64600
 145    2.00201    2.78517    2.00201    2.64954
 146    1.96437    2.81688    1.96437    2.65615
 147    1.94865    2.85140    1.94865    2.66294
 148    1.96072    2.89576    1.96072    2.69352
 149    1.89637    2.94807    1.89637    2.62428
 150    1.84999    2.97107    1.84999    2.60475
 151    1.84267    2.93673    1.84267    2.64433
 152    1.89024    2.89639    1.89024    2.65176
 153    1.96649    2.85980    1.96649    2.63501
 154    1.92885    2.83116    1.92885    2.63962
 155    1.90388    2.81555    1.90388    2.64766
 156    1.89805    2.80887    1.89805    2.66817
 157    1.82624    2.80683    1.82624    2.70091
 158    1.76907    2.80745    1.76907    2.75713
 159    1.79369    2.82105    1.79369    2.74112
 160    1.88642    2.84054    1.88642    2.73994
 161    1.93910    2.86754    1.93910    2.75859
 162    1.92580    2.90152    1.92580    2.69176
 163    1.90682    2.94286    1.90682    2.67329
 164    1.88653    2.99197    1.88653    2.71906
 165    1.85407    3.00749    1.85407    2.81937
 166    1.89339    2.98117    1.89339    2.78745
 167    1.84792    2.96915    1.84792    2.77500
 168    1.81559    2.96218    1.81559    2.68735
 169    1.75668    2.94606    1.75668    2.65131
 170    1.77185    2.90409    1.77185    2.69022
 171    1.85811    2.86284    1.85811    2.67803
 172    1.91536    2.83566    1.91536    2.61989
 173    1.86542    2.82086    1.86542    2.62440
 174    1.87628    2.82326    1.87628    2.66497
 175    1.91760    2.83090    1.91760    2.75121
 176    1.92407    2.84683    1.92407    2.83839
 177    1.83857    2.87056    1.83857    2.81130
 178    1.82770    2.89072    1.82770    2.69725
 179    1.84076    2.92047    1.84076    2.64340
 180    1.80053    2.95821    1.80053    2.65274
 181    1.82489    2.94684    1.82489    2.70754
 182    1.89926    2.94196    1.89926    2.69978
 183    1.97461    2.94776    1.97461    2.76480
 184    1.91528    2.94485    1.91528    2.75999
 185    1.89159    2.93566    1.89159    2.68894
 186    1.92206    2.93246    1.92206    2.66351
 187    1.90620    2.92136    1.90620    2.68309
 188    1.88041    2.89824    1.88041    2.64836
 189    1.90453    2.85006    1.90453    2.64711
 190    1.95421    2.80269    1.95421    2.68941
 191    1.91092    2.76697    1.91092    2.65744
 192    1.88512    2.74099    1.88512    2.61374
 193    1.90992    2.72413    1.90992    2.51022
 194    1.91252    2.71945    1.91252    2.45354
 195    1.89180    2.72347    1.89180    2.46168
 196    1.91334    2.73671    1.91334    2.53091
 197    1.92446    2.75969    1.92446    2.63632
 198    1.88701    2.79518    1.88701    2.66423
 199    1.89614    2.84224    1.89614    2.68995
 200    1.87200    2.85124    1.87200    2.50897
 201    1.86072    2.81199    1.86072    2.39120
 202    1.86815    2.77909    1.86815    2.37365
 203    1.86495    2.75559    1.86495    2.44373
 204    1.83943    2.74306    1.83943    2.59203
 205    1.89794    2.73771    1.89794    2.58543
 206    1.87824    2.73349    1.87824    2.54346
 207    1.81052    2.73144    1.81052    2.58295
 208    1.78584    2.73065    1.78584    2.70883
 209    1.87047    2.73735    1.87047    2.83847
 210    1.98484    2.74988    1.98484    2.81704
 211    1.91545    2.77344    1.91545    2.67658
 212    1.89654    2.80376    1.89654    2.57889
 213    1.93691    2.78619    1.93691    2.50037
 214    1.91645    2.76730    1.91645    2.43296
 215    1.89496    2.75838    1.89496    2.39956
 216    1.89176    2.76243    1.89176    2.38885
 217    1.89978    2.77975    1.89978    2.38692
 218    1.96303    2.80151    1.96303    2.38810
 219    1.93350    2.82594    1.93350    2.41939
 220    1.93762    2.87005    1.93762    2.43208
 221    1.89753    2.91498    1.89753    2.43477
 222    1.84417    2.91171    1.84417    2.44960
 223    1.86238    2.91906    1.86238    2.47996
 224    1.82709    2.93897    1.82709    2.51236
 225    1.80239    2.94271    1.80239    2.55490
 226    1.86930    2.94519    1.86930    2.60531
 227    1.98290    2.95450    1.98290    2.64928
 228    1.90066    2.93750    1.90066    2.70733
 229    1.80842    2.88392    1.80842    2.76882
 230    1.80171    2.84390    1.80171    2.79457
 231    1.86594    2.80272    1.86594    2.72852
 232    1.95922    2.77862    1.95922    2.71411
 233    1.99015    2.76428    1.99015    2.71830
 234    1.91417    2.75457    1.91417    2.75064
 235    1.88663    2.75665    1.88663    2.72128
 236    1.92022    2.76408    1.92022    2.66493
 237    1.81573    2.78234    1.81573    2.64363
 238    1.76112    2.80893    1.76112    2.58183
 239    1.81038    2.84219    1.81038    2.48195
 240    1.85076    2.88488    1.85076    2.42755
 241    1.89178    2.92676    1.89178    2.40998
 242    1.90105    2.92691    1.90105    2.42641
 243    1.88944    2.93689    1.88944    2.45987
 244    1.88690    2.93448    1.88690    2.50954
 245    1.89441    2.92794    1.89441    2.59231
 246    1.90098    2.93657    1.90098    2.72997
 247    1.85312    2.95279    1.85312    2.82703
 248    1.85863    2.95989    1.85863    2.78426
 249    1.80712    2.96877    1.80712    2.73966
 250    1.79508    2.98054    1.79508    2.74892
 251    1.85017    2.97086    1.85017    2.81040
 252    1.88250    2.96684    1.88250    2.89682
 253    1.91545    2.96871    1.91545    2.90283
 254    1.90284    2.98368    1.90284    2.89140
 255    1.92504    2.97700    1.92504    2.88788
 256    1.92147    2.93834    1.92147    2.75603
 257    1.90614    2.91511    1.90614    2.66567
 258    1.90676    2.89747    1.90676    2.61510
 259    1.93131    2.87467    1.93131    2.61423
 260    1.96881    2.85318    1.96881    2.61107
 261    1.94391    2.83913    1.94391    2.65135
 262    1.89387    2.83194    1.89387    2.68833
 263    1.87069    2.83891    1.87069    2.65456
 264    1.88635    2.85239    1.88635    2.60647
 265    1.87081    2.87512    1.87081    2.59309
 266    1.89441    2.89474    1.89441    2.64809
 267    1.90305    2.91912    1.90305    2.75096
 268    1.94294    2.94546    1.94294    2.81366
 269    1.93446    2.94064    1.93446    2.78814
 270    1.94821    2.93612    1.94821    2.79849
 271    1.97450    2.91918    1.97450    2.75358
 272    1.96082    2.85527    1.96082    2.71644
 273    1.96168    2.79706    1.96168    2.69695
 274    1.87524    2.74995    1.87524    2.67769
 275    1.83731    2.71676    1.83731    2.69452
 276    1.86207    2.68717    1.86207    2.76131
 277    1.88632    2.67805    1.88632    2.86510
 278    1.85987    2.69360    1.85987    2.91972
 279    1.83821    2.72790    1.83821    2.86296
 280    1.91531    2.77535    1.91531    2.78025
 281    1.96840    2.83081    1.96840    2.74723
 282    1.93086    2.88620    1.93086    2.75660
 283    1.86040    2.94182    1.86040    2.82146
 284    1.82207    2.94587    1.82207    2.82721
 285    1.83729    2.95147    1.83729    2.76600
 286    1.84643    2.95416    1.84643    2.73599
 287    1.89971    2.93287    1.89971    2.77850
 288    1.87587    2.92457    1.87587    2.87500
 289    1.83291    2.91674    1.83291    2.88236
 290    1.85181    2.91089    1.85181    2.76733
 291    1.90161    2.90483    1.90161    2.69153
 292    1.84662    2.88824    1.84662    2.67371
 293    1.81366    2.87450    1.81366    2.72687
 294    1.85617    2.86806    1.85617    2.81905
 295    1.94798    2.84760    1.94798    2.84558
 296    1.94192    2.84024    1.94192    2.79668
 297    1.95381    2.84749    1.95381    2.77370
 298    1.95026    2.86004    1.95026    2.75593
 299    1.92438    2.89003    1.92438    2.76464
 300    1.93631    2.92551    1.93631    2.82135
 301    1.94977    2.95018    1.94977    2.78810
 302    1.92420    2.96647    1.92420    2.70373
 303    1.93852    2.97167    1.93852    2.67161
 304    1.94596    2.96226    1.94596    2.64993
 305    1.94727    2.95363    1.94727    2.63422
 306    1.90774    2.94644    1.90774    2.67952
 307    1.91717    2.94003    1.91717    2.64154
 308    1.95473    2.94513    1.95473    2.49779
 309    1.92494    2.90340    1.92494    2.38596
 310    1.94173    2.84113    1.94173    2.31710
 311    1.95038    2.79556    1.95038    2.28945
 312    1.92815    2.76276    1.92815    2.29671
 313    1.91489    2.74630    1.91489    2.33738
 314    1.97134    2.74133    1.97134    2.43332
 315    1.94641    2.75570    1.94641    2.43250
 316    1.88893    2.79035    1.88893    2.39906
 317    1.85634    2.84202    1.85634    2.43966
 318    1.86315    2.86454    1.86315    2.52014
 319    1.91150    2.84750    1.91150    2.65024
 320    1.88235    2.83726    1.88235    2.78859
 321    1.86834    2.83439    1.86834    2.74773
 322    1.84661    2.84613    1.84661    2.67802
 323    1.84085    2.87051    1.84085    2.66305
 324    1.79970    2.90573    1.79970    2.71095
 325    1.80731    2.90048    1.80731    2.77398
 326    1.89437    2.88233    1.89437    2.76989
 327    1.87405    2.87510    1.87405    2.79357
 328    1.88272    2.87630    1.88272    2.72795
 329    1.90649    2.88663    1.90649    2.73063
 330    1.92257    2.88333    1.92257    2.72247
 331    1.89966    2.86406    1.89966    2.65428
 332    1.88973    2.83142    1.88973    2.64410
 333    1.91307    2.81525    1.91307    2.67878
 334    1.93432    2.81187    1.93432    2.66471
 335    1.86024    2.79943    1.86024    2.70958
 336    1.85082    2.78498    1.85082    2.55684
 337    1.89557    2.78006    1.89557    2.41235
 338    1.83915    2.78438    1.83915    2.33103
 339    1.82746    2.79294    1.82746    2.31781
 340    1.87251    2.81045    1.87251    2.34211
 341    1.95736    2.79375    1.95736    2.36496
 342    1.92743    2.72804    1.92743    2.34178
 343    1.91957    2.66928    1.91957    2.33187
 344    1.95034    2.61545    1.95034    2.32858
 345    1.93619    2.56864    1.93619    2.35730
 346    1.93088    2.52761    1.93088    2.38259
 347    1.93204    2.49698    1.93204    2.42282
 348    1.82880    2.48206    1.82880    2.47120
 349    2.42500    3.42947    2.42500    3.42947
 350    1.81285    2.69204    1.81285    2.69022
 351    1.75447    2.67240    1.75447    2.58498
 352    1.75144    2.66913    1.75144    2.54430
 353    1.84137    2.68310    1.84137    2.56934
 354    1.90720    2.70423    1.90720    2.66483
 355    1.88917    2.73017    1.88917    2.81344
 356    1.88413    2.76349    1.88413    2.80461
 357    1.85987    2.80460    1.85987    2.83829
 358    1.88004    2.85032    1.88004    2.79977
 359    1.93143    2.90192    1.93143    2.67032
 360    1.98792    2.90102    1.98792    2.58129
 361    1.96337    2.87522    1.96337    2.52780
 362    1.92046    2.84444    1.92046    2.49809
 363    1.88290    2.81325    1.88290    2.48702
 364    1.85635    2.79120    1.85635    2.51801
 365    1.86645    2.77779    1.86645    2.52523
 366    1.84759    2.77812    1.84759    2.49905
 367    1.89819    2.79149    1.89819    2.47422
 368    1.94210    2.81795    1.94210    2.47996
 369    1.94806    2.85591    1.94806    2.56470
 370    1.90206    2.89111    1.90206    2.69973
 371    1.90706    2.86141    1.90706    2.79074
 372    1.96036    2.83218    1.96036    2.72405
 373    1.89683    2.81314    1.89683    2.64307
 374    1.86798    2.81032    1.86798    2.62767
 375    1.84651    2.81449    1.84651    2.65666
 376    1.78882    2.83704    1.78882    2.72709
 377    1.81832    2.86689    1.81832    2.84009
 378    1.86434    2.87541    1.86434    2.88033
 379    1.89692    2.89297    1.89692    2.85986
 380    1.85556    2.92309    1.85556    2.91123
 381    1.87333    2.92443    1.87333    2.92892
 382    1.88639    2.88213    1.88639    2.90830
 383    1.87772    2.85464    1.87772    2.90948
 384    1.86319    2.83799    1.86319    2.87842
 385    1.89077    2.82850    1.89077    2.83618
 386    1.90800    2.82796    1.90800    2.79392
 387    1.90505    2.83740    1.90505    2.75769
 388    1.94182    2.85155    1.94182    2.72308
 389    1.93210    2.86747    1.93210    2.69875
 390    1.89605    2.89545    1.89605    2.70749
 391    1.92144    2.88559    1.92144    2.75052
 392    1.89154    2.86292    1.89154    2.83144
 393    1.91525    2.84728    1.91525    2.91978
 394    1.98102    2.83899    1.98102    2.85963
 395    1.97974    2.84003    1.97974    2.80397
 396    1.97890    2.86265    1.97890    2.81392
 397    1.97844    2.87991    1.97844    2.77209
 398    1.97517    2.88835    1.97517    2.68127
 399    1.96576    2.91007    1.96576    2.54957
 400    1.93752    2.93806    1.93752    2.44524
 401    1.89457    2.92128    1.89457    2.37938
 402    1.89106    2.90444    1.89106    2.36342
 403    1.90446    2.89382    1.90446    2.39234
 404    1.93765    2.88530    1.93765    2.47426
 405    1.88450    2.89084    1.88450    2.59940
 406    1.86439    2.90799    1.86439    2.75379
 407    1.89294    2.93043    1.89294    2.82819
 408    1.91973    2.96851    1.91973    2.82510
 409    1.89802    2.93506    1.89802    2.86892
 410    1.93052    2.90927    1.93052    2.86411
 411    1.95302    2.89015    1.95302    2.83401
 412    1.91988    2.88124    1.91988    2.77144
 413    1.84687    2.87546    1.84687    2.73444
 414    1.80122    2.88380    1.80122    2.75023
 415    1.84070    2.86456    1.84070    2.82197
 416    1.94506    2.84208    1.94506    2.83844
 417    1.88433    2.83262    1.88433    2.82212
 418    1.87897    2.83715    1.87897    2.80714
 419    1.93253    2.84114    1.93253    2.80100
 420    1.94359    2.82670    1.94359    2.82064
 421    1.99716    2.83381    1.99716    2.79780
 422    1.90502    2.81379    1.90502    2.71649
 423    1.84552    2.78353    1.84552    2.69924
 424    1.85611    2.76749    1.85611    2.74377
 425    1.92873    2.76344    1.92873    2.73158
 426    1.86364    2.76799    1.86364    2.71420
 427    1.82227    2.79199    1.82227    2.71834
 428    1.83118    2.82561    1.83118    2.73998
 429    1.88887    2.79695    1.88887    2.78205
 430    1.93128    2.76044    1.93128    2.76678
 431    1.90905    2.73210    1.90905    2.74632
 432    1.93576    2.72547    1.93576    2.77083
 433    1.95380    2.73037    1.95380    2.78090
 434    1.85638    2.74425    1.85638    2.79788
 435    1.82426    2.76340    1.82426    2.73351
 436    1.86653    2.78706    1.86653    2.63439
 437    1.95395    2.82087    1.95395    2.58019
 438    1.97458    2.85867    1.97458    2.59941
 439    1.88710    2.84538    1.88710    2.62781
 440    1.86833    2.84066    1.86833    2.62382
 441    1.89811    2.84067    1.89811    2.68800
 442    1.89509    2.85367    1.89509    2.72236
 443    1.92736    2.86574    1.92736    2.69195
 444    1.91093    2.86353    1.91093    2.72240
 445    1.94039    2.87194    1.94039    2.77548
 446    1.82885    2.89124    1.82885    2.75150
 447    1.77191    2.92398    1.77191    2.74086
 448    1.80952    2.92563    1.80952    2.78305
 449    1.90348    2.88212    1.90348    2.70763
 450    1.86030    2.84456    1.86030    2.64947
 451    1.84507    2.80884    1.84507    2.49859
 452    1.89435    2.77758    1.89435    2.38707
 453    1.91452    2.74723    1.91452    2.33679
 454    1.91163    2.72892    1.91163    2.33189
 455    1.90794    2.72023    1.90794    2.34656
 456    1.91079    2.70069    1.91079    2.38436
 457    1.91201    2.68681    1.91201    2.45978
 458    1.97615    2.67306    1.97615    2.47598
 459    2.01379    2.65902    2.01379    2.55657
 460    1.94875    2.65605    1.94875    2.68078
 461    1.85314    2.65261    1.85314    2.68863
 462    1.82876    2.65643    1.82876    2.65543
 463    1.85939    2.66645    1.85939    2.66328
 464    1.92542    2.67732    1.92542    2.53071
 465    1.92749    2.69734    1.92749    2.39046
 466    1.91215    2.72490    1.91215    2.34824
 467    1.95423    2.76574    1.95423    2.39195
 468    1.96832    2.80776    1.96832    2.48640
 469    1.96632    2.85074    1.96632    2.56871
 470    1.93071    2.88004    1.93071    2.53720
 471    1.90261    2.87052    1.90261    2.53149
 472    1.93012    2.86900    1.93012    2.53715
 473    1.90085    2.86021    1.90085    2.58188
 474    1.89077    2.82696    1.89077    2.60655
 475    1.92801    2.80943    1.92801    2.62481
 476    1.88547    2.80622    1.88547    2.67141
 477    1.86431    2.81894    1.86431    2.75227
 478    1.88320    2.84293    1.88320    2.86282
 479    1.89254    2.85586    1.89254    2.83409
 480    1.88509    2.84391    1.88509    2.77740
 481    1.90183    2.83846    1.90183    2.78359
 482    1.90646    2.84254    1.90646    2.79554
 483    1.89162    2.85906    1.89162    2.74990
 484    1.86051    2.87778    1.86051    2.70062
 485    1.86902    2.90660    1.86902    2.59505
 486    1.92894    2.94285    1.92894    2.53818
 487    1.92729    2.97432    1.92729    2.54591
 488    1.95828    2.98098    1.95828    2.57197
 489    1.89813    2.97848    1.89813    2.65108
 490    1.87077    2.95714    1.87077    2.67463
 491    1.91406    2.94797    1.91406    2.60884
 492    1.98612    2.94686    1.98612    2.60368
 493    1.94975    2.95348    1.94975    2.65241
 494    1.92913    2.96712    1.92913    2.74215
 495    1.91571    2.91593    1.91571    2.76999
 496    1.93520    2.86021    1.93520    2.72784
 497    2.01511    2.81126    2.01511    2.73083
 498    1.98355    2.77198    1.98355    2.77433
 499    1.95374    2.74475    1.95374    2.86882
 500    1.90998    2.73477    1.90998    2.92450
 501    1.84943    2.73862    1.84943    2.85117
 502    1.83110    2.75712    1.83110    2.82558
 503    1.87212    2.77766    1.87212    2.81289
 504    1.88081    2.80912    1.88081    2.81597
 505    1.93991    2.83820    1.93991    2.83803
 506    1.95010    2.83343    1.95010    2.80554
 507    1.83664    2.84132    1.83664    2.82800
 508    1.78103    2.82761    1.78103    2.80142
 509    1.81231    2.80876    1.81231    2.77017
 510    1.89873    2.80354    1.89873    2.76561
 511    1.93895    2.80112    1.93895    2.83237
 512    1.99115    2.78956    1.99115    2.84146
 513    1.98981    2.78227    1.98981    2.78095
 514    1.89511    2.78121    1.89511    2.75652
 515    1.84574    2.78938    1.84574    2.75482
 516    1.87455    2.80622    1.87455    2.78444
 517    1.91369    2.81127    1.91369    2.86199
 518    1.86250    2.78274    1.86250    2.78730
 519    1.86298    2.76694    1.86298    2.72445
 520    1.91778    2.76924    1.91778    2.71471
 521    1.97126    2.78076    1.97126    2.75982
 522    1.90319    2.79486    1.90319    2.68882
 523    1.86144    2.82268    1.86144    2.59495
 524    1.84491    2.85922    1.84491    2.55335
 525    1.89537    2.89867    1.89537    2.58110
 526    1.95511    2.89384    1.95511    2.64550
 527    1.97404    2.85517    1.97404    2.72739
 528    1.92676    2.82074    1.92676    2.83676
 529    1.89731    2.79257    1.89731    2.80746
 530    1.90531    2.77650    1.90531    2.66745
 531    1.96287    2.76979    1.96287    2.55755
 532    1.93631    2.77152    1.93631    2.46646
 533    1.85534    2.77891    1.85534    2.45042
 534    1.85103    2.79677    1.85103    2.46225
 535    1.87585    2.82463    1.87585    2.50512
 536    1.85348    2.86454    1.85348    2.58425
 537    1.89877    2.90596    1.89877    2.66112
 538    1.95407    2.89319    1.95407    2.67690
 539    1.96102    2.89869    1.96102    2.70112
 540    1.90758    2.92616    1.90758    2.76616
 541    1.90402    2.96780    1.90402    2.87183
 542    1.93151    2.96768    1.93151    2.92980
 543    1.99434    2.96642    1.99434    2.94348
 544    1.98210    2.96433    1.98210    2.81838
 545    1.92983    2.96469    1.92983    2.75113
 546    1.92074    2.94623    1.92074    2.74048
 547    1.94253    2.89393    1.94253    2.78345
 548    1.91691    2.84787    1.91691    2.79849
 549    1.92147    2.82079    1.92147    2.78485
 550    1.95390    2.81080    1.95390    2.73009
 551    1.91099    2.81469    1.91099    2.71160
 552    1.89957    2.83234    1.89957    2.72592
 553    1.92813    2.85987    1.92813    2.78786
 554    1.98126    2.89002    1.98126    2.84145
 555    1.98441    2.89352    1.98441    2.88518
 556    1.95512    2.86672    1.95512    2.84222
 557    1.97320    2.84629    1.97320    2.75284
 558    1.93587    2.84165    1.93587    2.69615
 559    1.88999    2.84761    1.88999    2.68961
 560    1.89175    2.84650    1.89175    2.74221
 561    1.93954    2.84219    1.93954    2.75855
 562    1.92174    2.84646    1.92174    2.72872
 563    1.86989    2.85782    1.86989    2.72662
 564    1.87513    2.88082    1.87513    2.73668
 565    1.93904    2.90720    1.93904    2.76232
 566    1.99669    2.91030    1.99669    2.74478
 567    1.98438    2.89715    1.98438    2.69121
 568    2.00172    2.90143    2.00172    2.67633
 569    1.92222    2.90188    1.92222    2.72007
 570    1.87661    2.88556    1.87661    2.82682
 571    1.90096    2.85877    1.90096    2.89971
 572    1.91947    2.83437    1.91947    2.87638
 573    1.93165    2.81498    1.93165    2.84772
 574    1.94440    2.80323    1.94440    2.72893
 575    1.89946    2.79734    1.89946    2.63105
 576    1.90159    2.79814    1.90159    2.55632
 577    1.86904    2.80688    1.86904    2.52938
 578    1.90924    2.82608    1.90924    2.56386
 579    1.88439    2.86173    1.88439    2.64699
 580    1.90035    2.84311    1.90035    2.69181
 581    1.97566    2.82953    1.97566    2.75838
 582    2.01469    2.82927    2.01469    2.80155
 583    2.03803    2.83543    2.03803    2.81826
 584    1.99479    2.85109    1.99479    2.87480
 585    1.94910    2.86396    1.94910    2.91108
 586    1.89553    2.85056    1.89553    2.85505
 587    1.90203    2.85183    1.90203    2.77520
 588    1.87194    2.84664    1.87194    2.77365
 589    1.84591    2.82622    1.84591    2.76604
 590    1.89288    2.82372    1.89288    2.64658
 591    1.97732    2.82880    1.97732    2.57814
 592    1.96838    2.84403    1.96838    2.55887
 593    1.92527    2.86867    1.92527    2.58504
 594    1.89150    2.89665    1.89150    2.53403
 595    1.83199    2.92830    1.83199    2.48078
 596    1.83882    2.95804    1.83882    2.52782
 597    1.91865    2.96703    1.91865    2.67562
 598    1.90057    2.91732    1.90057    2.77474
 599    1.80860    2.87252    1.80860    2.73037
 600    1.80453    2.83997    1.80453    2.73824
 601    1.88391    2.82272    1.88391    2.72199
 602    1.90588    2.80815    1.90588    2.70629
 603    1.81472    2.81162    1.81472    2.66428
 604    1.74687    2.83767    1.74687    2.60247
 605    1.78038    2.87981    1.78038    2.60022
 606    1.79609    2.90959    1.79609    2.65417
 607    1.84781    2.88735    1.84781    2.69115
